DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,,
10,026,,CAL,,1.880,,GREGORY MILTON ROAD,870,6100,4700,780,5400,4100,,"4,600"
10,026,,CAL,R,4.379,,JENNY LIND ROAD,440,4450,2500,710,6600,6250,,"5,320"
10,026,,CAL,,7.620,,SILVER RAPIDS ROAD,760,10000,7400,760,9000,8500,,"5,424"
10,026,,CAL,,8.530,,LA CONTENTA COUNTRY CLUB ENTRANCE,850,12000,11800,1200,12100,11900,,"5,424"
10,026,,CAL,,9.859,,HOGAN DAM ROAD,1150,13000,11500,1100,12600,10800,,"5,424"
10,026,,CAL,,10.435,,"VALLEY SPRINGS, JCT. RTE. 12",1650,12000,11400,200,2200,1700,,"6,700"
10,026,,CAL,,14.280,,PALOMA RD LT,200,2100,1700,210,2600,1900,,"6,700"
10,026,,CAL,,18.069,,"MOKELUMNE HILL, JCT. RTE. 49",200,1850,1700,310,2550,2350,,"6,700"
10,026,,CAL,,26.797,,RIDGE ROAD,130,1400,1100,130,1000,740,,"6,700"
10,026,,CAL,,32.650,,"GLENCO, ASSOCIATED OFFICE ROAD",160,1000,750,80,830,700,,"6,700"
10,026,,CAL,R,33.564,,RAILROAD FLAT ROAD,80,770,730,200,1700,1550,,"6,800"
10,026,,CAL,,34.770,,WINTON ROAD,210,1600,1400,200,2150,1800,,"6,900"
10,026,,CAL,,34.885,,MAIN STREET,200,1600,1350,230,1800,1650,,"8,200"
10,026,,CAL,,38.325,,CALAVERAS/AMADOR COUNTY LINE,180,1950,1550,0,0,0,,"8,200"
10,026,,AMA,,0,,CALAVERAS/AMADOR COUNTY LINE,0,0,0,180,1950,1550,,"8,640"
10,026,,AMA,,4.644,,JCT. RTE. 88,300,2400,2250,0,0,0,,"8,700"
07,027,,LA,,0,,JCT. RTE. 1,0,0,0,1900,16700,15200,,100
07,027,,LA,,4.310,,OLD TOPANGA CANYON ROAD,2000,18600,17100,1900,18300,16900,,100
07,027,,LA,,11.060,,"LOS ANGELES, MULHOLLAND DRIVE",1550,15700,14700,2550,27000,26000,,100
07,027,,LA,,12.276,,"LOS ANGELES, VENTURA BOULEVARD",2900,33000,32000,5300,62000,60000,,100
07,027,,LA,,12.430,,"LOS ANGELES, JCT. RTE. 101",5300,62000,60000,4100,53000,52000,,100
07,027,,LA,,14.050,,"LOS ANGELES, VANOWEN STREET",3000,37500,37000,3250,39500,39000,,100
07,027,,LA,,14.550,,"LOS ANGELES, SHERMAN WAY",3400,40500,40000,3300,38000,37500,,100
07,027,,LA,,15.830,,"LOS ANGELES, ROSCOE BOULEVARD",2900,33000,32000,4250,47000,46000,,100
07,027,,LA,,18.629,,"LOS ANGELES, DEVONSHIRE STREET",3850,41500,40500,3900,41000,40000,,"5,100"
07,027,,LA,,20.062,,"LOS ANGELES, JCT. RTE. 118",4500,46000,45000,0,0,0,,"5,600"
03,028,,PLA,,0.085,,"TAHOE CITY, JCT. RTE. 89",0,0,0,1450,17500,14500,,100
03,028,,PLA,,0.512,,GROVE STREET,1450,17500,14500,1450,17400,14200,,100
03,028,,PLA,,0.830,,TAHOE STATE PARK,1450,17600,14100,1250,16700,13800,,100
03,028,,PLA,,1.845,,LAKE FOREST DRIVE,1300,16300,13100,1300,14900,12400,,100
03,028,,PLA,,4.250,,LARDIN WAY,1150,12400,9800,1150,12600,9500,,100
03,028,,PLA,,5.810,,CARNELIAN BAY ROAD,1100,12500,8900,1200,12600,9100,,100
03,028,,PLA,,7.190,,GRANITE ROAD,1400,13500,10200,1400,13600,10600,,100
03,028,,PLA,,8.320,,NATIONAL AVENUE,1350,13100,10900,1400,15500,13200,,100
03,028,,PLA,,9.340,,"KINGS BEACH, JCT. RTE. 267 NORTH",1400,15800,13600,1500,17200,14700,,100
03,028,,PLA,,9.880,,COON STREET,1500,17200,14700,1700,19400,15300,,100
03,028,,PLA,,11,,CAL-NEVA DRIVE,1650,17300,13000,1600,18900,13300,,100
03,028,,PLA,,11.028,,NEVADA STATE LINE,1600,18900,13300,0,0,0,,100
04,029,,SOL,,0,,"VALLEJO, JCT. RTE. 80",0,0,0,1400,10000,8800,,10
04,029,,SOL,,1.010,,"VALLEJO, LEMON STREET",1400,10000,8800,2400,18600,16700,,10
04,029,,SOL,,2.066,,"VALLEJO, MAINE STREET",2400,18600,16700,1900,17500,16700,,10
04,029,,SOL,,2.820,,"VALLEJO, TENNESSEE STREET",1900,17500,16700,1800,21500,20600,,10
04,029,,SOL,,4.732,,LEWIS BROWN DR/JCT. RTE. 37,3600,31500,31300,3600,48000,47000,,10
04,029,,SOL,,5.850,,"VALLEJO, MINI DRIVE",3600,48000,47000,3600,48000,47000,,10
04,029,,SOL,,5.955,,SOLANO/NAPA COUNTY LINE,3600,48000,47000,0,0,0,,10
04,029,,NAP,,0,,SOLANO/NAPA COUNTY LINE,0,0,0,3600,48000,47000,,20
04,029,,NAP,,0.690,,AMERICAN CANYON ROAD,3600,48000,47000,3200,39200,38200,,20
04,029,,NAP,R,2.767,,GREEN ISLAND ROAD,3200,39000,38200,3200,39000,38200,,40
04,029,,NAP,,3.610,,KELLY ROAD SOUTH,3200,39000,38200,3800,45000,43100,,50
04,029,,NAP,,4.706,,JCT. RTE. 12 EAST,3800,45000,43100,6300,68000,63600,,50
04,029,,NAP,R,6.196,,JCT. RTE. 221 NORTH,6300,68000,63600,4100,52000,47000,,70
04,029,,NAP,R,8.657,,JCT. RTE. 121 SOUTH,4100,52000,47000,4600,54000,50900,,70
04,029,,NAP,R,9.100,,IMOLA AVENUE,4600,54000,50900,4600,54000,50900,,70
04,029,,NAP,R,10.389,,"NAPA, JCT. RTE. 121 NORTH",4600,54000,50900,5600,62000,57700,,70
04,029,,NAP,,11.548,,FIRST STREET,5600,62000,57700,6300,70000,65600,,80
04,029,,NAP,,12.039,,"NAPA, LINCOLN AVENUE ",6300,70000,65600,5600,62000,57700,,80
04,029,,NAP,,13.058,,JCT. TRANCAS/REDWOOD ROADS,5600,62000,57700,4200,44000,42100,,80
04,029,,NAP,,15.581,,OAK KNOLL AVENUE,4200,44000,42100,4200,44000,42100,,80
04,029,,NAP,,19.031,,CALIFORNIA DRIVE,4200,44000,42100,3700,38000,36200,,90
04,029,,NAP,,22.520,,OAKVILLE GRADE ROAD,3700,38000,36200,2800,29500,27400,,120
04,029,,NAP,,24.595,,"RUTHERFORD, JCT. RTE. 128 EAST",2800,29500,27400,2700,27500,25500,,120
04,029,,NAP,,26.570,,ZINFANDEL LANE,2700,27500,25500,2500,25500,23500,,120
04,029,,NAP,,28.750,,"ST. HELENA, ADAMS STREET",2500,25500,23500,2300,23500,21600,,120
04,029,,NAP,,29.250,,"ST. HELENA, PRATT AVENUE",2300,23500,21600,2000,20600,19600,,120
04,029,,NAP,,30.660,,LODI LANE,2000,20600,19600,1800,18600,17600,,120
04,029,,NAP,,33.470,,LARKMEAD LANE,1800,18600,17600,1600,16700,15700,,120
04,029,,NAP,,36.893,,"CALISTOGA, JCT. RTE. 128 NORTHWEST",1600,16700,15700,1400,14700,13700,,120
04,029,,NAP,,37.902,,"CALISTOGA, SILVERADO TRAIL",1400,14700,13700,1300,12800,11800,,120
04,029,,NAP,,39.500,,TUBBS LANE,1300,12800,11800,1000,9800,8800,,120
04,029,,NAP,,48.582,,NAPA/LAKE COUNTY LINE,1000,9800,8800,0,0,0,,120
01,029,,LAK,,0,,NAPA/LAKE COUNTY LINE,0,0,0,970,8800,8500,,130
01,029,,LAK,,4.150,,RANCHERIA ROAD,870,9700,9100,870,10300,9900,,130
01,029,,LAK,,4.540,,DRY CREEK CUTOFF,870,10300,9900,820,12000,10800,,130
01,029,,LAK,,5.811,,"MIDDLETOWN, JCT. RTE. 175",900,12500,11700,910,13100,12800,,130
01,029,,LAK,,6.360,,"MIDDLETOWN, BUTTS CANYON ROAD",910,13100,12800,910,13100,12900,,130
01,029,,LAK,,11.124,,HIDDEN VALLEY/SPRUCE ROAD,900,12500,11100,900,12000,10900,,130
01,029,,LAK,,11.930,,SPRUCE GROVE ROAD,900,12000,10900,900,12000,10900,,130
01,029,,LAK,,20.310,,JCT. RTE. 53 NORTH,940,12500,11700,800,11500,9700,,130
01,029,,LAK,,21.650,,SEIGLER CANYON ROAD,1150,12600,11600,1050,11600,10600,,130
01,029,,LAK,,22.190,,POINT LAKEVIEW DRIVE,1050,11600,10600,860,10300,9100,,130
01,029,,LAK,,27.890,,JCT. RTE. 281,860,10300,9100,900,10300,9300,,130
01,029,,LAK,,31.050,,JCT. RTE. 175,900,10300,9300,1000,10300,9850,,130
01,029,,LAK,,32.350,,BOTTLE ROCK ROAD,1000,10300,9800,1200,12000,10800,,130
01,029,,LAK,R,34.580,,MAIN STREET,1200,12700,11700,1200,12100,11700,,140
01,029,,LAK,R,34.747,,"KELSEYVILLE, LIVE OAK DRIVE",1200,12100,11700,1200,12500,12000,,140
01,029,,LAK,R,35.320,,"KELSEYVILLE, BELL HILL ROAD",1200,12500,11800,1200,12000,11400,,140
01,029,,LAK,R,36.289,,RENFRO DRIVE,1200,12000,11500,1300,14100,13500,,140
01,029,,LAK,R,37.669,,ARGONAUT ROAD,1300,14400,13200,1300,14100,13100,,140
01,029,,LAK,R,38.592,,HIGHLAND SPRINGS ROAD,1300,14100,13500,1400,15000,13900,,140
01,029,,LAK,R,40.140,,JCT. RTE. 175,1500,15100,14500,1300,13700,13000,,150
01,029,,LAK,R,41.423,,"LAKEPORT, LAKEPORT BOULEVARD",1300,13700,13000,1350,15700,13400,,150
01,029,,LAK,R,42.677,,11TH STREET ,1350,15700,13400,1200,13300,12500,,150
01,029,,LAK,R,45.145,,PARK WAY,1200,13300,12500,980,10300,10200,,150
01,029,,LAK,R,47.849,,LUCERNE ,980,10300,10200,670,7500,6700,,150
01,029,,LAK,,52.539,,JCT. RTE. 20,670,7500,6700,0,0,0,,180
03,032,,GLE,L,0,,JCT. RTE. 5,0,0,0,800,9000,8500,,100
03,032,,GLE,R,0.523,,WALKER & 6TH,840,9800,9200,980,12600,10800,,500
03,032,,GLE,,1.300,,"ORLAND, COUNTY ROAD M",820,10100,8900,750,8800,8000,,"1,000"
03,032,,GLE,,3,,COUNTY ROAD P,830,9000,8500,930,9600,9200,,"1,000"
03,032,,GLE,,9.626,,JCT. RTE. 45 SOUTH,930,9900,9350,1250,13100,12400,,"2,450"
03,032,,GLE,,10.910,,GLENN/BUTTE COUNTY LINE,1350,14200,13200,0,0,0,,"2,450"
03,032,,BUT,,0,,GLENN/BUTTE COUNTY LINE,0,0,0,1350,14200,13200,,"3,500"
03,032,,BUT,,4.180,,MERIDIAN ROAD,1350,14200,13200,1350,14200,13200,,"3,500"
03,032,,BUT,,5.022,,MUIR AVENUE,1350,14200,13200,1350,14200,13200,,"3,500"
03,032,,BUT,,6.238,,EAST/NORTH LINDO AVE,1400,14500,13500,1600,17100,16000,,"3,500"
03,032,,BUT,,6.457,,WEST LINDO AVENUE,1600,17100,16000,1800,17600,16800,,"3,500"
03,032,,BUT,,7.110,,WEST EIGHTH AVENUE,1750,18500,17600,1850,19600,18700,,"3,500"
03,032,,BUT,,7.790,,WEST SACRAMENTO AVENUE,2150,22600,21500,1850,21600,20500,,"3,500"
03,032,,BUT,R,8.367,,"CHICO, WEST FIRST STREET",1850,21600,20500,2250,25500,24000,,"7,600"
03,032,,BUT,R,8.655,,"CHICO, WEST FIFTH STREET",2250,25500,24000,2200,23400,22300,,"7,600"
03,032,,BUT,R,8.869,R,"CHICO, ON NINTH ST/WALNUT ST, BEG RIGHT ALIGN",0,0,0,990,10000,9400,,"8,800"
03,032,,BUT,R,9.006,R,"CHICO, ON NINTH STREET AT ORANGE STREET",990,10000,9400,1050,10400,9900,,"8,800"
03,032,,BUT,R,9.133,R,"CHICO, ON NINTH STREET AT IVY STREET",1050,10400,9900,1150,11600,10900,,"8,800"
03,032,,BUT,R,9.461,R,"CHICO, ON NINTH STREET AT BROADWAY",1150,11600,10900,1300,12900,12400,,"8,800"
03,032,,BUT,R,9.571,R,"CHICO, ON 9TH ST AT MAIN ST",1350,12900,12400,1600,17900,16900,,"8,800"
03,032,,BUT,,9.410,R,"CHICO, ON NINTH STREET AT PINE STREET",1600,17900,16900,2100,22400,21900,,"9,090"
03,032,,BUT,,9.460,R,"CHICO, ON NINTH STREET AT CYPRESS STREET",2100,22400,21900,1650,17700,16900,,"9,090"
03,032,,BUT,,10.187,R,"CHICO, JCT. RTE. 99",1650,17700,16900,1800,20000,19000,,"9,090"
03,032,,BUT,,10.280,R,"CHICO, ON NINTH STREET AT FIR STREET",1800,20000,19000,810,8400,8300,,"9,090"
03,032,,BUT,,10.735,R,"CHICO, 1/2 MILE E OF FIR ST, END RIGHT ALIGN",810,8400,8300,0,0,0,,"9,090"
03,032,,BUT,R,8.905,L,"CHICO, ON EIGHTH ST/WALNUT ST, BEGIN LEFT ALIGN",0,0,0,1150,13500,12900,,"10,140"
03,032,,BUT,R,9.038,L,"CHICO, ON EIGHTH STREET AT ORANGE STREET",1150,13500,12900,1350,14800,14400,,"10,140"
03,032,,BUT,R,9.171,L,"CHICO, ON EIGHTH STREET AT IVY STREET",1350,14800,14400,1300,14300,13900,,"10,140"
03,032,,BUT,R,9.504,L,"CHICO, ON EIGHTH STREET AT BROADWAY",1300,14300,13900,1400,16700,14900,,"10,140"
03,032,,BUT,R,9.571,L,"CHICO, ON 8TH ST AT MAIN ST",1400,16700,14900,1400,19000,16900,,"10,140"
03,032,,BUT,,9.400,L,"CHICO, ON EIGHTH STREET AT PINE STREET",1400,19000,16900,1700,21600,18900,,"10,330"
03,032,,BUT,,9.460,L,"CHICO, ON EIGHTH STREET AT CYPRESS STREET",1700,21600,18900,1650,17600,16800,,"10,330"
03,032,,BUT,,10.187,L,"CHICO, ON EIGHTH STREET AT JCT. RTE. 99",1650,17600,16800,1150,11700,11100,,"10,330"
03,032,,BUT,,10.280,L,"CHICO, ON EIGHTH STREET AT FIR STREET",1150,11700,11100,790,9800,9300,,"10,330"
03,032,,BUT,,10.735,L,"CHICO, 1/2 E OF FIR STREET, END LEFT ALIGN",790,9800,9300,0,0,0,,"10,330"
03,032,,BUT,,11.010,,"CHICO, FOREST AVENUE",1600,18200,17600,1650,19900,18000,,"12,500"
03,032,,BUT,,11.270,,"CHICO, EL MONTE AVENUE",1650,19900,18000,1450,18000,16000,,"12,500"
03,032,,BUT,,11.704,,BRUCE ROAD,1450,18000,16000,950,10300,8800,,"12,500"
03,032,,BUT,,15.211,,"CHICO, HUMBOLT ROAD",560,6200,5250,360,4050,3400,,"12,500"
03,032,,BUT,R,23.866,,"FOREST RANCH, NOPEL AVENUE",320,2800,2300,280,2200,1800,,"13,600"
03,032,,BUT,R,36.926,,"LOMO, HUMBOLT ROAD",160,1400,990,160,1400,990,,"14,500"
03,032,,BUT,,37.749,,BUTTE/TEHAMA COUNTY LINE,120,1200,940,0,0,0,,"14,700"
02,032,,TEH,,0,,BUTTE/TEHAMA COUNTY LINE,0,0,0,220,1100,1050,,"15,200"
02,032,,TEH,R,24.876,,JCT. RTE. 36,260,1450,1150,0,0,0,,"18,000"
07,033,,VEN,,0,,"VENTURA, JCT. RTE. 101",0,0,0,3750,44500,42500,,100
07,033,,VEN,,1.565,,"VENTURA, STANLEY AVENUE",3750,44500,42500,2800,33000,31500,,100
07,033,,VEN,,2.648,,SHELL ROAD ,2800,33000,31500,2600,30500,29000,,100
07,033,,VEN,R,4.487,,CANADA LARGA ROAD,2600,30500,29000,2450,29000,27500,,"3,000"
07,033,,VEN,R,5.635,,CASITAS VISTA ROAD,2450,29000,27500,2300,26500,25500,,"3,000"
07,033,,VEN,,8.001,,CREEK ROAD,2100,24200,23400,2050,24500,23200,,"5,300"
07,033,,VEN,,9.040,,SANTA ANA BOULEVARD,2050,24500,23200,1900,24700,23400,,"5,300"
07,033,,VEN,,10.650,,WOODLAND ROAD,1900,24700,23400,1950,24700,23400,,"5,300"
07,033,,VEN,,11.200,,"WEST JCT. RTE. 150, ROUTE BREAK AHEAD",1900,22700,21500,1200,14000,11200,,"5,300"
07,033,,VEN,,11.961,,EL ROBLAR DRIVE,1300,11600,7000,550,4550,2550,,"7,000"
07,033,,VEN,,12.800,,FAIRVIEW ROAD/LA LUNA AVENUE,400,3400,2200,270,2000,1650,,"7,000"
07,033,,VEN,,13.350,,LOS PADRES NATIONAL FOREST BOUNDARY,250,1700,1350,250,1700,1350,,"7,000"
07,033,,VEN,,15.441,,MATILIJA HOT SPRINGS ROAD,250,1500,1100,150,840,660,,"7,000"
07,033,,VEN,,17.631,,WHEELER HOT SPRINGS,150,840,660,140,810,640,,"7,000"
07,033,,VEN,,25.791,,ROSE VALLEY ROAD,120,680,540,100,540,430,,"7,000"
07,033,,VEN,,30.219,,SESPE GORGE MAINTENANCE STATION,90,490,390,90,490,390,,"7,000"
07,033,,VEN,,48.500,,LOCKWOOD VALLEY ROAD,70,400,310,70,390,310,,"7,500"
07,033,,VEN,,57.508,,VENTURA/SANTA BARBARA COUNTY LINE,70,410,330,0,0,0,,"7,500"
05,033,,SB,,0,,VENTURA/SANTA BARBARA COUNTY LINE,0,0,0,90,400,370,,"16,900"
05,033,,SB,,8.184,,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,340,1500,1400,0,0,0,,"16,900"
05,033,,SLO,,0,,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,0,0,0,150,1250,1160,,"17,700"
05,033,,SLO,,2.802,,JCT. RTE. 166 WEST,110,970,910,570,4850,4550,,"17,900"
05,033,,SLO,,4.951,,SAN LUIS OBISPO/KERN COUNTY LINE,500,4300,4050,0,0,0,,"17,900"
06,033,,KER,,0,,SAN LUIS OBISPO/KERN COUNTY LINE,0,0,0,500,4350,3700,,"18,200"
06,033,,KER,R,11.555,,"MARICOPA, JCT. RTE. 166 EAST",530,5100,4250,430,4500,4250,,"19,750"
06,033,,KER,,12.910,,COUNTY ROAD P263,430,4400,4250,540,6200,5300,,"20,000"
06,033,,KER,,17.889,,"TAFT, JCT. RTE. 119 EAST",610,6200,5900,250,2350,2250,,"20,000"
06,033,,KER,,18.330,,"TAFT, FIRST STREET",530,5900,5300,860,9300,8600,,"20,000"
06,033,,KER,,18.790,,"TAFT, SIXTH STREET",770,8600,8200,1150,12000,11300,,"20,000"
06,033,,KER,,19.129,,LINCOLN/10TH STREETS,1100,13000,11200,610,6800,6100,,"20,000"
06,033,,KER,,23.410,,MIDWAY ROAD,260,3300,2600,410,3150,3050,,"20,000"
06,033,,KER,,33.454,,JCT. RTE. 58 WEST,400,3550,2900,390,3250,2950,,"20,000"
06,033,,KER,,34.285,,JCT. RTE. 58 EAST,390,3250,2950,190,1750,1450,,"20,000"
06,033,,KER,,41.080,,LOKERN ROAD (COUNTY ROAD P208),320,2600,2400,480,4100,3600,,"20,000"
06,033,,KER,,44.085,,LOST HILLS ROAD (COUNTY ROAD P213),480,4100,3600,590,4850,4200,,"20,000"
06,033,,KER,R,60.168,,JCT. RTE. 46,300,2350,2100,420,2600,2300,,"20,005"
06,033,,KER,,72.720,,DEVILS DEN ROAD (BARKER ROAD),220,1800,1600,230,1800,1600,,"20,100"
06,033,,KER,,73.743,,KERN/KINGS COUNTY LINE,210,1700,1500,0,0,0,,"20,100"
06,033,,KIN,,0,,KERN/KINGS COUNTY LINE,0,0,0,240,1950,1700,,"26,400"
06,033,,KIN,,7.800,,"REEF CITY, JCT. RTE. 41",350,2350,1700,510,3450,2900,,"26,400"
06,033,,KIN,,16.400,,"SOUTH END, AVENAL",660,7100,4700,660,7100,4700,,"26,400"
06,033,,KIN,,16.440,,"AVENAL, 7TH AVENUE",660,7100,4700,450,4850,3200,,"26,400"
06,033,,KIN,,17.140,,JCT. RTE. 269,360,3750,2550,450,4750,3200,,"26,400"
06,033,,KIN,,18.994,,KINGS/FRESNO COUNTY LINE,290,3100,2000,0,0,0,,"26,400"
06,033,,FRE,,0,,KINGS/FRESNO COUNTY LINE,0,0,0,290,3100,2000,,"28,600"
06,033,,FRE,,8.020,,ALPINE/LOST HILLS ROADS,290,3100,2000,250,2700,1750,,"28,600"
06,033,,FRE,,14.750,,MERCED AVENUE,840,8800,8300,1000,11600,10100,,"29,200"
06,033,,FRE,,15.370,,"COALINGA, FIFTH STREET",1100,12800,11200,350,3750,3600,,"29,200"
06,033,,FRE,,15.707,,"COALINGA, JCT. RTE. 198 WEST",410,6200,4100,860,13200,9000,,"29,200"
06,033,,FRE,,16.780,,"COALINGA, PHELPS AVENUE",880,9600,9300,520,7900,5400,,"29,200"
06,033,,FRE,R,18.588,,GALE AVENUE,460,5400,4950,410,5000,4350,,"32,150"
06,033,,FRE,,24.316,,JCT. RTE. 198 EAST,370,4500,4250,230,2600,2450,,"32,410"
06,033,,FRE,R,27.019,,DERRICK AVENUE,240,3050,2450,220,2500,2200,,"33,200"
06,033,,FRE,R,29,,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",220,2500,2200,220,2500,2200,,"33,200"
06,033,,FRE,R,39.853,,NORTH JCT. RTE. 5,220,2500,2200,270,2550,1950,,"34,000"
06,033,,FRE,,53.400,,ADAMS AVENUE,290,2300,1850,260,2400,1750,,"34,400"
06,033,,FRE,,59.430,,CALIFORNIA AVENUE,280,2600,2000,340,3000,2000,,"34,400"
06,033,,FRE,,61.450,,"MENDOTA, BELMONT AVENUE",340,3000,2000,790,6000,5000,,"34,400"
06,033,,FRE,,62.247,,"MENDOTA, JCT. RTE. 180 EAST",690,6700,5700,1150,15000,12900,,"34,400"
06,033,,FRE,R,62.506,,BASS AVENUE,1150,15000,12900,690,8000,7100,,"36,200"
06,033,,FRE,,69.920,,"FIREBAUGH, 15TH STREET",1200,13900,12200,1150,13100,11900,,"37,600"
06,033,,FRE,,70.193,,"FIREBAUGH, 12TH STREET",1150,12700,11500,1200,13300,12400,,"37,600"
06,033,,FRE,,70.557,,"FIREBAUGH, 8TH STREET",940,10900,9500,820,9400,8300,,"37,600"
06,033,,FRE,,72.837,,DOUGLAS AVENUE,300,3400,2850,300,3400,2850,,"37,600"
06,033,,FRE,R,79.905,,BRANNON AVENUE,250,3100,2400,300,3000,2150,,"40,300"
10,033,,MER,L,1.232,,FRESNO/MERCED COUNTY LINE,300,4050,3300,0,0,0,,"41,000"
10,033,,MER,R,0,,FRESNO/MERCED COUNTY LINE,0,0,0,300,4050,3300,,"41,200"
10,033,,MER,R,1.170,,"DOS PALOS, BLOSSOM STREET",710,9200,7400,810,7600,6100,,"41,200"
10,033,,MER,,1.888,,CARMELLIA AVENUE,620,6600,6000,520,6600,5850,,"42,000"
10,033,,MER,R,5.635,,EAST JCT. RTE. 152,980,11900,9400,680,7800,6800,,"43,700"
10,033,,MER,R,13.238,,WEST JCT. RTE 152,680,7800,6800,1000,11100,10600,,"45,310"
10,033,,MER,R,15.600,,VERA CRUZ DRIVE,1200,12400,11800,830,10600,9700,,"45,310"
10,033,,MER,R,16.258,,"CENTINELLA, HENRY MILLER ROAD",950,11100,9700,1200,12700,10100,,"45,310"
10,033,,MER,R,16.643,,JCT. RTE. 5,1200,14200,12900,1350,15300,14200,,"45,390"
10,033,,MER,,17.270,,MC CABE ROAD,470,5800,5700,450,5600,5500,,"45,700"
10,033,,MER,,27.111,,NORTH JCT. RTE. 140 EAST,710,9400,7600,800,9900,8850,,"47,200"
10,033,,MER,,30.302,,MERCED/STANISLAUS COUNTY LINE,590,6400,6350,0,0,0,,"47,200"
10,033,,STA,,0,,MERCED/STANISLAUS COUNTY LINE,0,0,0,590,6400,6350,,"48,000"
10,033,,STA,,0.680,,"NEWMAN, MERCED STREET",780,9600,9000,720,9200,8400,,"48,000"
10,033,,STA,,0.950,,"NEWMAN, DRISKELL ROAD/KERN STREET",710,9200,9100,750,7300,7250,,"48,000"
10,033,,STA,,2.060,,STUHR ROAD,780,8900,8400,430,4500,4400,,"48,000"
10,033,,STA,,4.820,,J.T. CROW RD RT,470,5800,5500,510,5800,5500,,"48,000"
10,033,,STA,,6.838,,"CROWS LANDING, CROWS LANDING/FINK ROADS",560,6200,6000,330,4900,4600,,"48,000"
10,033,,STA,,7.040,,"CROWS LANDING, 4TH STREET",390,4250,3750,430,4550,3950,,"48,000"
10,033,,STA,,12.571,,"PATTERSON, SPERRY ROAD",610,6700,4900,570,6600,5500,,"48,000"
10,033,,STA,,13.100,,SALADO AVENUE/EL CIRCULO,810,8800,6900,850,9600,6700,,"48,000"
10,033,,STA,,13.180,,LAS PALMAS AVENUE,90,6200,6100,510,6500,6400,,"48,000"
10,033,,STA,,13.260,,DEL PUERTO AVENUE/EL CIRCULO,540,6000,4500,650,7200,5400,,"48,000"
10,033,,STA,,14.520,,WARD AVENUE,540,5800,5250,560,5600,5500,,"48,000"
10,033,,STA,,16.430,,BALDWIN RD-LT,450,4850,4800,420,4500,3900,,"48,000"
10,033,,STA,,19.550,,"WESTLEY, GRAYSON/HOWARD ROADS",400,4200,3800,310,3200,3100,,"48,000"
10,033,,STA,,19.920,,"WESTLEY, E STREET",270,3200,3000,220,2750,2500,,"48,000"
10,033,,STA,,27.086,,STANISLAUS/SAN JOAQUIN COUNTY LINE,610,6400,6350,0,0,0,,"48,000"
10,033,,SJ,,0,,STANISLAUS/SAN JOAQUIN COUNTY LINE,0,0,0,610,6400,6350,,"53,900"
10,033,,SJ,,0.818,,"VERNALIS, JCT. RTE. 132",240,3600,2900,290,3650,3600,,"53,900"
10,033,,SJ,,3.510,,"NEW JERUSALEM, DURHAM FERRY ROAD",290,3650,3600,290,3450,2400,,"53,900"
10,033,,SJ,,4.826,,JCT. RTE. 5,800,4400,3900,0,0,0,,"53,900"
07,034,,VEN,,4.295,,"OXNARD, JCT. RTE. 1",0,0,0,1500,14800,14000,,100
07,034,,VEN,,6.270,,"OXNARD, RICE AVENUE",1250,10700,10200,1500,12200,11700,,150
07,034,,VEN,,8.430,,"PLEASANT VALLEY ROAD, WEST JUNCTION",1500,12200,11700,1450,11300,9600,,150
07,034,,VEN,,8.911,,WOOD ROAD,1450,11300,9600,1450,10900,9300,,150
07,034,,VEN,,10.433,,"LAS POSAS ROAD, WEST JUNCTION",1450,10900,9300,1150,8200,7000,,150
07,034,,VEN,,12.463,,RIGHT ONTO PLEASANT VALLEY ROAD,1150,8200,7000,2400,18000,15100,,150
07,034,,VEN,,12.780,,"CAMARILLO, PLEASANT VALLEY RD, LEFT ONTO LEWIS RD",2400,18000,15100,1600,12400,10400,,150
07,034,,VEN,R,13.541,,"CAMARILLO, VENTURA BOULEVARD",1600,12400,10400,2700,21600,18200,,"2,510"
07,034,,VEN,R,13.603,,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",2700,21600,18200,2600,21900,18200,,"2,510"
07,034,,VEN,,13.657,,"CAMARILLO, DAILY DRIVE",2600,21900,18200,2500,22100,18900,,"2,800"
07,034,,VEN,,15.870,,"CAMARILLO, LAS POSAS ROAD, EAST JUNCTION",1400,13100,11200,880,9300,8900,,"2,800"
07,034,,VEN,,17.663,,"SOMIS, JCT. RTE. 118",1350,15100,14500,0,0,0,,"2,800"
04,035,,SCL,R,0.053,,JCT. RTE. 17,0,0,0,200,900,800,,100
04,035,,SCL,,0.230,,SANTA CLARA/ SANTA CRUZ COUNTY LINE,200,1000,900,0,0,0,,600
05,035,,SCR,,0.230,,SANTA CLARA/ SANTA CRUZ COUNTY LINE,0,0,0,200,1000,900,,650
05,035,,SCR,,2.870,,BEAR CREEK ROAD,350,1200,1100,90,450,350,,650
